itemID|price|demandPrediction|revenue
2407|6.48|0|0.0
2408|10.47|1|10.47
2409|21.16|0|0.0
2410|15.8|0|0.0
2411|23.31|0|0.0
2412|46.37|0|0.0
2413|40.69|0|0.0
2414|74.91|0|0.0
2415|127.56|0|0.0
2416|19.23|0|0.0
2417|94.25|0|0.0
2418|26.58|0|0.0
2419|135.99|0|0.0
2420|58.9|0|0.0
2421|234.45|0|0.0
2422|28.2|0|0.0
2423|31.83|0|0.0
2424|12.94|0|0.0
2425|47.0|0|0.0
2426|9.24|0|0.0
2427|79.31|0|0.0
2428|41.43|0|0.0
2429|234.74|1|234.74
2430|174.59|0|0.0
2431|157.37|1|157.37
2432|18.09|0|0.0
2433|23.64|0|0.0
2434|1.91|0|0.0
2435|16.36|0|0.0
2436|7.55|0|0.0
2437|8.14|0|0.0
2438|2.1|0|0.0
2439|4.52|0|0.0
2440|13.21|0|0.0
2441|7.83|0|0.0
2442|66.97|0|0.0
2443|16.39|0|0.0
2444|8.56|0|0.0
2445|20.06|0|0.0
2446|12.38|0|0.0
2447|48.29|0|0.0
2448|3.61|0|0.0
2449|9.29|0|0.0
2450|81.36|0|0.0
2451|53.74|0|0.0
2452|16.39|0|0.0
2453|13.18|0|0.0
2454|29.98|0|0.0
2455|74.27|0|0.0
2456|29.11|0|0.0
2457|96.16|0|0.0
2458|33.35|0|0.0
2459|25.46|0|0.0
2460|24.46|0|0.0
2461|44.9|0|0.0
2462|34.73|2|69.46
2463|55.08|0|0.0
2464|12.24|0|0.0
2465|39.08|0|0.0
2466|10.94|0|0.0
2467|10.54|0|0.0
2468|83.29|1|83.29
2469|36.79|0|0.0
2470|133.82|0|0.0
2471|19.86|0|0.0
2472|18.2|0|0.0
2473|99.27|0|0.0
2474|89.2|0|0.0
2475|34.17|0|0.0
2476|23.06|10|230.6
2477|65.83|3|197.49
2478|4.89|0|0.0
2479|10.61|4|42.44
2480|21.9|1|21.9
2481|71.26|1|71.26
2482|3.15|3|9.45
2483|45.21|0|0.0
2484|63.49|1|63.49
2485|95.98|0|0.0
2486|26.39|1|26.39
2487|59.89|0|0.0
2488|53.25|0|0.0
2489|47.73|1|47.73
2490|46.29|144|6665.76
2491|31.39|0|0.0
2492|81.02|0|0.0
2493|24.98|0|0.0
2494|30.03|39|1171.17
2495|39.92|51|2035.92
2496|71.85|47|3376.95
2497|6.33|0|0.0
2498|4.63|0|0.0
2499|7.12|0|0.0
2500|6.1|1|6.1
2501|7.44|124|922.56
2502|15.91|22|350.02
2503|58.62|0|0.0
2504|166.39|0|0.0
2505|81.72|0|0.0
2506|60.67|0|0.0
2507|194.18|0|0.0
2508|14.53|0|0.0
2509|155.16|0|0.0
2510|127.81|0|0.0
2511|208.02|0|0.0
2512|30.77|0|0.0
2513|29.08|0|0.0
2514|28.88|0|0.0
2515|23.64|0|0.0
2516|7.12|3|21.36
2517|17.85|0|0.0
2518|37.41|0|0.0
2519|11.79|56|660.24
2520|2.24|1|2.24
2521|2.36|62|146.32
2522|9.9|0|0.0
2523|7.02|0|0.0
2524|9.9|0|0.0
2525|8.72|0|0.0
2526|14.15|0|0.0
2527|38.24|0|0.0
2528|106.74|0|0.0
2529|4.72|0|0.0
2530|13.0|0|0.0
2531|2.07|0|0.0
2532|12.98|1|12.98
2533|20.16|0|0.0
2534|4.99|0|0.0
2535|39.69|0|0.0
2536|14.43|0|0.0
2537|56.11|0|0.0
2538|4.37|0|0.0
2539|37.33|0|0.0
2540|22.85|0|0.0
2541|7.58|0|0.0
2542|19.39|0|0.0
2543|11.57|2|23.14
2544|26.05|0|0.0
2545|12.3|0|0.0
2546|14.24|5|71.2
2547|167.67|0|0.0
2548|75.89|0|0.0
2549|32.54|0|0.0
2550|90.38|0|0.0
2551|23.63|0|0.0
2552|279.78|0|0.0
2553|57.42|0|0.0
2554|234.51|2|469.02
2555|22.99|0|0.0
2556|68.81|0|0.0
2557|39.72|0|0.0
2558|6.57|0|0.0
2559|133.28|0|0.0
2560|58.44|0|0.0
2561|29.81|0|0.0
2562|116.47|0|0.0
2563|217.53|0|0.0
2564|68.85|0|0.0
2565|29.56|0|0.0
2566|80.75|0|0.0
2567|9.32|0|0.0
2568|55.7|295|16431.5
2569|5.97|0|0.0
2570|13.4|0|0.0
2571|3.54|0|0.0
2572|28.02|177|4959.54
2573|13.33|0|0.0
2574|49.98|1|49.98
2575|232.62|27|6280.74
2576|40.38|0|0.0
2577|62.89|0|0.0
2578|82.57|0|0.0
2579|149.27|0|0.0
2580|26.48|0|0.0
2581|1.94|0|0.0
2582|3.83|12|45.96
2583|53.63|106|5684.78
2584|14.99|357|5351.43
2585|44.74|0|0.0
2586|3.6|0|0.0
2587|14.91|0|0.0
2588|23.8|1|23.8
2589|18.37|2|36.74
2590|30.5|0|0.0
2591|41.96|0|0.0
2592|20.95|0|0.0
2593|91.09|0|0.0
2594|35.61|0|0.0
2595|40.81|0|0.0
2596|141.73|0|0.0
2597|191.8|0|0.0
2598|194.18|0|0.0
2599|17.61|16|281.76
2600|56.69|0|0.0
2601|19.68|0|0.0
2602|22.96|0|0.0
2603|18.09|29|524.61
2604|1.63|46|74.98
2605|7.35|3|22.05
2606|178.29|0|0.0
2607|8.12|102|828.24
2608|23.88|0|0.0
2609|9.48|0|0.0
2610|6.09|0|0.0
2611|15.87|0|0.0
2612|29.91|0|0.0
2613|9.6|0|0.0
2614|2.39|48|114.72
2615|5.66|1|5.66
2616|3.71|0|0.0
2617|19.69|3|59.07
2618|3.61|5|18.05
2619|7.43|132|980.76
2620|15.14|5|75.7
2621|56.45|64|3612.8
2622|106.39|0|0.0
2623|43.14|0|0.0
2624|6.05|10|60.5
2625|30.07|72|2165.04
2626|4.76|75|357.0
2627|105.5|2|211.0
2628|8.5|4|34.0
2629|113.2|57|6452.4
2630|37.66|3|112.98
2631|82.03|57|4675.71
2632|49.43|0|0.0
2633|29.28|0|0.0
2634|9.87|20|197.4
2635|25.36|1|25.36
2636|37.66|0|0.0
2637|4.86|1|4.86
2638|12.74|0|0.0
2639|11.77|0|0.0
2640|1.86|28|52.08
2641|29.37|2|58.74
2642|7.6|0|0.0
2643|38.02|0|0.0
2644|46.67|0|0.0
2645|34.97|0|0.0
2646|27.12|0|0.0
2647|15.61|0|0.0
2648|49.78|0|0.0
2649|20.92|0|0.0
2650|24.47|0|0.0
2651|28.14|0|0.0
2652|9.81|0|0.0
2653|39.77|0|0.0
2654|14.11|0|0.0
2655|1.99|0|0.0
2656|10.58|0|0.0
2657|4.3|0|0.0
2658|2.97|0|0.0
2659|19.67|0|0.0
2660|33.22|0|0.0
2661|25.6|22|563.2
2662|7.52|0|0.0
2663|1.96|0|0.0
2664|25.87|0|0.0
2665|43.25|0|0.0
2666|14.67|0|0.0
2667|15.6|0|0.0
2668|46.83|0|0.0
2669|16.72|0|0.0
2670|27.16|0|0.0
2671|3.4|6|20.4
2672|7.11|3|21.33
2673|13.16|1|13.16
2674|13.46|0|0.0
2675|29.61|0|0.0
2676|6.55|0|0.0
2677|5.91|0|0.0
2678|13.8|6|82.8
2679|8.94|2|17.88
2680|38.37|4|153.48
2681|1.39|0|0.0
2682|15.51|0|0.0
2683|1.49|0|0.0
2684|9.7|126|1222.2
2685|7.77|0|0.0
2686|8.46|2|16.92
2687|5.9|0|0.0
2688|6.49|2|12.98
2689|3.05|0|0.0
2690|87.9|0|0.0
2691|447.4|1|447.4
2692|97.13|0|0.0
2693|519.7|0|0.0
2694|212.24|0|0.0
2695|220.22|1|220.22
2696|122.35|0|0.0
2697|259.2|0|0.0
2698|463.47|0|0.0
2699|649.03|0|0.0
2700|278.17|0|0.0
2701|67.94|0|0.0
2702|162.02|0|0.0
2703|99.52|0|0.0
2704|85.54|0|0.0
2705|448.29|0|0.0
2706|381.47|0|0.0
2707|38.53|0|0.0
2708|22.65|2|45.3
2709|19.35|2|38.7
2710|15.05|0|0.0
2711|1.11|35|38.85
2712|82.37|0|0.0
2713|3.61|467|1685.87
2714|52.35|0|0.0
2715|86.71|0|0.0
2716|20.72|1|20.72
2717|140.39|0|0.0
2718|195.14|26|5073.64
2719|18.19|0|0.0
2720|20.29|0|0.0
2721|59.37|0|0.0
2722|81.6|0|0.0
2723|12.31|0|0.0
2724|20.14|0|0.0
2725|22.2|0|0.0
2726|5.41|2|10.82
2727|3.84|0|0.0
2728|83.25|0|0.0
2729|118.36|0|0.0
2730|66.71|0|0.0
2731|117.11|0|0.0
2732|75.94|0|0.0
2733|35.98|0|0.0
2734|15.02|1|15.02
2735|6.57|0|0.0
2736|48.2|0|0.0
2737|54.5|1|54.5
2738|47.48|0|0.0
2739|93.68|0|0.0
2740|33.88|64|2168.32
2741|28.9|0|0.0
2742|4.4|0|0.0
2743|8.09|0|0.0
2744|9.69|0|0.0
2745|2.35|0|0.0
2746|63.71|0|0.0
2747|45.21|0|0.0
2748|21.07|0|0.0
2749|28.58|0|0.0
2750|3.52|0|0.0
2751|3.92|3|11.76
2752|35.14|0|0.0
2753|12.06|0|0.0
2754|6.83|7|47.81
2755|9.57|0|0.0
2756|14.35|0|0.0
2757|3.0|22|66.0
2758|28.14|0|0.0
2759|75.83|0|0.0
2760|152.29|0|0.0
2761|98.64|0|0.0
2762|94.25|0|0.0
2763|7.17|0|0.0
2764|9.5|106|1007.0
2765|16.53|102|1686.06
2766|4.37|1|4.37
2767|24.02|1|24.02
2768|11.64|1|11.64
2769|9.79|99|969.21
2770|58.81|0|0.0
2771|13.22|92|1216.24
2772|42.07|0|0.0
2773|1.85|40|74.0
2774|46.95|209|9812.55
2775|36.14|5|180.7
2776|32.5|6|195.0
2777|2.48|4|9.92
2778|5.26|0|0.0
2779|45.75|1|45.75
2780|64.8|1|64.8
2781|72.81|0|0.0
2782|60.22|0|0.0
2783|168.68|0|0.0
2784|102.79|0|0.0
2785|113.78|0|0.0
2786|16.72|1|16.72
2787|60.09|0|0.0
2788|223.17|1|223.17
2789|215.26|1|215.26
2790|20.95|0|0.0
2791|46.02|0|0.0
2792|72.17|0|0.0
2793|259.62|0|0.0
2794|16.36|0|0.0
2795|165.83|0|0.0
2796|163.8|0|0.0
2797|54.44|0|0.0
2798|4.17|0|0.0
2799|2.96|0|0.0
2800|32.48|98|3183.04
2801|30.7|0|0.0
2802|23.83|0|0.0
2803|37.53|12|450.36
2804|44.04|2|88.08
2805|14.94|0|0.0
2806|21.29|0|0.0
2807|120.0|0|0.0
2808|77.98|0|0.0
2809|124.29|0|0.0
2810|7.88|0|0.0
2811|95.5|0|0.0
2812|124.29|0|0.0
2813|147.9|0|0.0
2814|42.51|0|0.0
2815|25.49|0|0.0
2816|147.38|0|0.0
2817|12.91|0|0.0
2818|93.49|0|0.0
2819|8.99|1|8.99
2820|31.02|2|62.04
2821|6.02|3|18.06
2822|4.24|178|754.72
2823|71.0|1|71.0
2824|14.35|0|0.0
2825|133.2|0|0.0
2826|126.3|0|0.0
2827|61.27|0|0.0
2828|163.24|1|163.24
2829|47.31|0|0.0
2830|24.23|0|0.0
2831|126.75|35|4436.25
2832|8.61|0|0.0
2833|22.26|0|0.0
2834|11.69|0|0.0
2835|141.83|0|0.0
2836|137.77|0|0.0
2837|75.11|0|0.0
2838|14.28|0|0.0
2839|12.63|0|0.0
2840|280.44|0|0.0
2841|14.73|0|0.0
2842|69.55|0|0.0
2843|93.64|0|0.0
2844|117.85|0|0.0
2845|51.67|0|0.0
2846|108.65|0|0.0
2847|68.15|1|68.15
2848|50.59|0|0.0
2849|202.98|0|0.0
2850|52.55|0|0.0
2851|4.01|0|0.0
2852|48.18|0|0.0
2853|5.38|1|5.38
2854|43.69|1|43.69
2855|5.8|44|255.2
2856|43.69|137|5985.53
2857|15.75|2|31.5
2858|20.47|7|143.29
2859|59.87|156|9339.72
2860|68.16|103|7020.48
2861|133.86|0|0.0
2862|238.97|1|238.97
2863|50.06|1|50.06
2864|110.48|1|110.48
2865|10.7|30|321.0
2866|193.44|0|0.0
2867|32.54|0|0.0
2868|181.92|3|545.76
2869|42.87|78|3343.86
2870|27.61|2|55.22
2871|59.16|53|3135.48
2872|19.37|3|58.11
2873|62.89|1|62.89
2874|11.47|0|0.0
2875|129.43|0|0.0
2876|6.98|14|97.72
2877|38.0|2|76.0
2878|37.8|2|75.6
2879|55.78|0|0.0
2880|5.07|1|5.07
2881|7.22|2|14.44
2882|4.01|56|224.56
2883|15.05|2|30.1
2884|21.91|2|43.82
2885|19.07|0|0.0
2886|6.77|0|0.0
2887|7.43|1|7.43
2888|41.31|0|0.0
2889|11.9|73|868.7
2890|23.42|39|913.38
2891|7.42|0|0.0
2892|6.85|111|760.35
2893|48.07|0|0.0
2894|12.65|0|0.0
2895|30.54|0|0.0
2896|14.75|0|0.0
2897|13.21|1|13.21
2898|51.5|1|51.5
2899|39.77|75|2982.75
2900|30.35|76|2306.6
2901|9.31|0|0.0
2902|16.71|0|0.0
2903|4.95|0|0.0
2904|3.29|45|148.05
2905|2.76|0|0.0
2906|4.84|73|353.32
2907|30.27|43|1301.61
2908|56.3|42|2364.6
2909|145.91|0|0.0
2910|149.83|0|0.0
2911|6.44|1|6.44
2912|68.18|0|0.0
2913|139.08|0|0.0
2914|30.46|0|0.0
2915|89.88|0|0.0
2916|47.4|1|47.4
2917|79.54|0|0.0
2918|9.9|1|9.9
2919|5.74|1|5.74
2920|62.27|103|6413.81
2921|63.43|102|6469.86
2922|13.02|4|52.08
2923|7.19|2|14.38
2924|40.14|0|0.0
2925|2.09|0|0.0
2926|16.71|5|83.55
2927|4.85|3|14.55
2928|26.01|8|208.08
2929|7.42|2|14.84
2930|10.81|1|10.81
2931|2.53|128|323.84
2932|13.67|8|109.36
2933|26.53|2|53.06
2934|23.04|8|184.32
2935|37.8|2|75.6
2936|19.64|3|58.92
2937|27.96|1|27.96
2938|15.3|216|3304.8
2939|5.74|92|528.08
2940|46.26|0|0.0
2941|7.88|0|0.0
2942|15.59|0|0.0
2943|77.01|1|77.01
2944|222.03|0|0.0
2945|202.16|0|0.0
2946|168.6|41|6912.6
2947|6.32|326|2060.32
2948|29.56|2|59.12
2949|11.8|2|23.6
2950|6.3|1|6.3
2951|2.22|1|2.22
2952|14.62|2|29.24
2953|12.02|0|0.0
2954|53.26|0|0.0
2955|39.85|0|0.0
2956|82.55|0|0.0
2957|46.31|3|138.93
2958|52.04|1|52.04
2959|142.8|0|0.0
2960|31.78|1|31.78
2961|37.6|0|0.0
2962|21.83|1|21.83
2963|82.44|0|0.0
2964|68.2|0|0.0
2965|16.51|1|16.51
2966|77.01|0|0.0
2967|89.93|0|0.0
2968|22.16|0|0.0
2969|21.08|0|0.0
2970|99.08|3|297.24
2971|63.84|0|0.0
2972|37.74|0|0.0
2973|9.29|1|9.29
2974|95.24|0|0.0
2975|16.41|1|16.41
2976|64.85|0|0.0
2977|27.61|0|0.0
2978|96.55|0|0.0
2979|96.12|0|0.0
2980|43.62|1|43.62
2981|56.62|0|0.0
2982|23.68|0|0.0
2983|11.9|0|0.0
2984|120.18|0|0.0
2985|21.93|0|0.0
2986|7.02|1|7.02
2987|25.71|0|0.0
2988|78.56|0|0.0
2989|63.62|1|63.62
2990|53.04|1|53.04
2991|26.32|0|0.0
2992|11.24|0|0.0
2993|112.03|0|0.0
2994|63.41|0|0.0
2995|14.8|0|0.0
2996|116.49|0|0.0
2997|5.98|0|0.0
2998|33.84|0|0.0
2999|148.7|0|0.0
3000|38.19|0|0.0
3001|11.98|0|0.0
3002|8.42|0|0.0
3003|16.04|1|16.04
3004|43.73|1|43.73
3005|5.33|0|0.0
3006|34.67|0|0.0
3007|70.82|1|70.82
3008|25.13|0|0.0
3009|16.55|0|0.0
3010|17.64|1|17.64
3011|14.07|0|0.0
3012|45.31|0|0.0
3013|15.41|0|0.0
3014|11.84|0|0.0
3015|4.09|0|0.0
3016|66.72|1|66.72
3017|32.69|0|0.0
3018|16.95|3|50.85
3019|2.25|1|2.25
3020|192.72|0|0.0
3021|73.44|0|0.0
3022|10.1|0|0.0
3023|12.8|0|0.0
3024|11.84|0|0.0
3025|51.91|0|0.0
3026|29.19|0|0.0
3027|36.01|1|36.01
3028|63.46|0|0.0
3029|7.81|0|0.0
3030|12.32|0|0.0
3031|30.57|0|0.0
3032|72.05|0|0.0
3033|7.21|0|0.0
3034|82.55|0|0.0
3035|8.21|0|0.0
3036|10.47|0|0.0
3037|66.5|0|0.0
3038|33.84|0|0.0
3039|13.41|0|0.0
3040|36.82|1|36.82
3041|73.44|0|0.0
3042|231.4|0|0.0
3043|17.49|0|0.0
3044|23.68|0|0.0
3045|43.73|0|0.0
3046|14.14|0|0.0
3047|45.55|0|0.0
3048|96.5|0|0.0
3049|34.67|0|0.0
3050|13.68|0|0.0
3051|43.76|0|0.0
3052|92.43|0|0.0
3053|43.21|0|0.0
3054|3.74|0|0.0
3055|77.68|0|0.0
3056|34.67|0|0.0
3057|5.47|0|0.0
3058|24.87|0|0.0
3059|6.19|0|0.0
3060|17.06|0|0.0
3061|13.52|0|0.0
3062|58.22|0|0.0
3063|46.07|0|0.0
3064|156.15|0|0.0
3065|68.36|0|0.0
3066|26.32|0|0.0
3067|8.53|0|0.0
3068|26.54|1|26.54
3069|26.73|1|26.73
3070|20.87|1|20.87
3071|26.73|0|0.0
3072|53.06|0|0.0
3073|19.7|0|0.0
3074|128.7|0|0.0
3075|7.85|0|0.0
3076|165.24|0|0.0
3077|114.4|0|0.0
3078|11.17|0|0.0
3079|71.99|0|0.0
3080|5.04|0|0.0
3081|23.03|0|0.0
3082|24.98|0|0.0
3083|66.28|4|265.12
3084|489.24|5|2446.2
3085|179.9|0|0.0
3086|102.0|0|0.0
3087|19.44|0|0.0
3088|78.92|0|0.0
3089|48.07|0|0.0
3090|418.68|13|5442.84
3091|41.45|4|165.8
3092|122.16|0|0.0
3093|119.96|0|0.0
3094|76.49|0|0.0
3095|167.3|15|2509.5
3096|71.05|0|0.0
3097|273.6|1|273.6
3098|283.69|0|0.0
3099|8.45|0|0.0
3100|51.14|10|511.4
3101|10.59|13|137.67
3102|208.05|0|0.0
3103|78.61|14|1100.54
3104|74.63|25|1865.75
3105|125.61|0|0.0
3106|141.51|0|0.0
3107|160.83|0|0.0
3108|35.17|0|0.0
3109|55.81|1|55.81
3110|253.56|0|0.0
3111|192.48|0|0.0
3112|397.78|0|0.0
3113|12.13|14|169.82
3114|114.22|0|0.0
3115|11.42|0|0.0
3116|23.85|1|23.85
3117|141.29|0|0.0
3118|195.95|0|0.0
3119|95.26|0|0.0
3120|65.03|18|1170.54
3121|299.89|0|0.0
3122|179.32|0|0.0
3123|132.03|0|0.0
3124|332.47|0|0.0
3125|59.32|1|59.32
3126|8.01|37|296.37
3127|5.32|48|255.36
3128|61.44|0|0.0
3129|75.21|20|1504.2
3130|14.67|0|0.0
3131|52.97|0|0.0
3132|57.6|25|1440.0
3133|12.8|0|0.0
3134|6.01|28|168.28
3135|11.04|29|320.16
3136|98.45|53|5217.85
3137|78.97|0|0.0
3138|36.39|0|0.0
3139|59.92|0|0.0
3140|3.72|43|159.96
3141|88.98|0|0.0
3142|10.93|0|0.0
3143|54.98|18|989.64
3144|1.21|0|0.0
3145|4.08|0|0.0
3146|21.67|0|0.0
3147|9.58|0|0.0
3148|71.3|53|3778.9
3149|10.09|34|343.06
3150|15.5|0|0.0
3151|8.14|58|472.12
3152|14.57|0|0.0
3153|33.94|0|0.0
3154|52.56|0|0.0
3155|2.52|1|2.52
3156|2.79|0|0.0
3157|28.47|2|56.94
3158|15.21|1|15.21
3159|17.54|0|0.0
3160|27.12|0|0.0
3161|8.9|2|17.8
3162|27.16|0|0.0
3163|0.97|0|0.0
3164|3.85|2|7.7
3165|3.54|0|0.0
3166|10.34|0|0.0
3167|10.93|0|0.0
3168|5.34|35|186.9
3169|55.6|0|0.0
3170|4.95|28|138.6
3171|21.74|0|0.0
3172|6.52|0|0.0
3173|12.71|17|216.07
3174|28.91|0|0.0
3175|24.37|15|365.55
3176|38.11|43|1638.73
3177|10.94|1|10.94
3178|15.89|2|31.78
3179|2.68|0|0.0
3180|6.81|0|0.0
3181|17.87|0|0.0
3182|27.71|4|110.84
3183|12.02|0|0.0
3184|36.29|0|0.0
3185|14.03|37|519.11
3186|9.2|21|193.2
3187|6.18|0|0.0
3188|31.76|0|0.0
3189|21.78|23|500.94
3190|19.52|0|0.0
3191|39.37|0|0.0
3192|24.37|1|24.37
3193|106.97|1|106.97
3194|16.22|1|16.22
3195|43.1|2|86.2
3196|51.66|0|0.0
3197|62.78|0|0.0
3198|8.02|1|8.02
3199|5.35|0|0.0
3200|5.17|0|0.0
3201|3.74|0|0.0
3202|11.23|0|0.0
3203|32.63|0|0.0
3204|3.0|0|0.0
3205|4.59|0|0.0
3206|19.31|0|0.0
3207|3.29|0|0.0
3208|3.89|0|0.0
3209|26.77|0|0.0
3210|2.27|0|0.0
3211|5.54|0|0.0
3212|34.24|0|0.0
3213|1.21|0|0.0
3214|34.81|0|0.0
3215|33.76|26|877.76
3216|0.97|0|0.0
3217|2.81|0|0.0
3218|11.52|0|0.0
3219|14.23|0|0.0
3220|4.39|0|0.0
3221|12.69|0|0.0
3222|1.86|0|0.0
3223|12.46|0|0.0
3224|14.38|11|158.18
3225|1.04|40|41.6
3226|17.03|0|0.0
3227|2.19|0|0.0
3228|18.13|0|0.0
3229|7.04|0|0.0
3230|0.86|0|0.0
3231|3.51|0|0.0
3232|3.67|0|0.0
3233|10.32|0|0.0
3234|9.33|0|0.0
3235|9.19|0|0.0
3236|2.47|0|0.0
3237|3.92|0|0.0
3238|16.24|0|0.0
3239|9.01|0|0.0
3240|0.87|0|0.0
3241|6.12|0|0.0
3242|11.34|0|0.0
3243|3.81|0|0.0
3244|13.46|0|0.0
3245|1.02|0|0.0
3246|84.51|0|0.0
3247|7.79|1|7.79
3248|3.11|17|52.87
3249|11.91|0|0.0
3250|15.38|0|0.0
3251|0.8|0|0.0
3252|46.92|51|2392.92
3253|7.03|0|0.0
3254|43.25|1|43.25
3255|2.35|0|0.0
3256|1.05|0|0.0
3257|1.03|0|0.0
3258|54.12|0|0.0
3259|2.66|0|0.0
3260|12.82|0|0.0
3261|14.11|0|0.0
3262|55.02|31|1705.62
3263|3.47|0|0.0
3264|3.23|0|0.0
3265|8.46|179|1514.34
3266|23.11|0|0.0
3267|22.18|0|0.0
3268|7.98|0|0.0
3269|5.82|0|0.0
3270|2.95|0|0.0
3271|1.79|0|0.0
3272|3.72|0|0.0
3273|21.74|7|152.18
3274|16.76|1|16.76
3275|8.63|0|0.0
3276|2.74|0|0.0
3277|4.95|0|0.0
3278|7.04|0|0.0
3279|85.23|12|1022.76
3280|64.34|0|0.0
3281|70.48|0|0.0
3282|66.23|0|0.0
3283|68.67|0|0.0
3284|6.23|8|49.84
3285|7.87|23|181.01
3286|9.7|108|1047.6
3287|14.8|0|0.0
3288|8.32|115|956.8
3289|19.71|10|197.1
3290|35.67|8|285.36
3291|5.8|74|429.2
3292|25.09|72|1806.48
3293|5.32|9|47.88
3294|2.56|43|110.08
3295|3.5|10|35.0
3296|9.62|30|288.6
3297|45.02|1|45.02
3298|13.62|1|13.62
3299|18.39|41|753.99
3300|8.39|47|394.33
3301|27.67|25|691.75
3302|11.25|27|303.75
3303|2.26|5|11.3
3304|8.87|55|487.85
3305|14.93|13|194.09
3306|3.5|1|3.5
3307|34.35|56|1923.6
3308|3.0|3|9.0
3309|3.78|29|109.62
3310|35.75|0|0.0
3311|12.51|0|0.0
3312|8.16|41|334.56
3313|19.62|25|490.5
3314|45.03|154|6934.62
3315|5.09|0|0.0
3316|8.84|1|8.84
3317|14.35|17|243.95
3318|18.8|27|507.6
3319|11.08|31|343.48
3320|8.37|0|0.0
3321|18.39|21|386.19
3322|16.86|0|0.0
3323|1.33|33|43.89
3324|20.93|1|20.93
3325|16.98|0|0.0
3326|22.21|37|821.77
3327|29.44|2|58.88
3328|1.88|0|0.0
3329|58.9|21|1236.9
3330|15.08|0|0.0
3331|12.1|46|556.6
3332|15.75|48|756.0
3333|1.97|28|55.16
3334|4.09|1|4.09
3335|3.13|59|184.67
3336|33.81|123|4158.63
3337|8.16|56|456.96
3338|6.8|0|0.0
3339|3.15|9|28.35
3340|23.15|1|23.15
3341|23.25|23|534.75
3342|5.34|17|90.78
3343|7.98|71|566.58
3344|40.88|0|0.0
3345|3.11|104|323.44
3346|4.06|0|0.0
3347|7.23|17|122.91
3348|71.94|141|10143.54
3349|20.16|74|1491.84
3350|45.47|151|6865.97
3351|91.65|141|12922.65
3352|116.55|2|233.1
3353|33.82|163|5512.66
3354|25.32|136|3443.52
3355|29.11|166|4832.26
3356|43.57|222|9672.54
3357|8.49|57|483.93
3358|206.15|86|17728.9
3359|33.83|106|3585.98
3360|26.09|71|1852.39
3361|155.14|1|155.14
3362|85.83|48|4119.84
3363|29.51|2|59.02
3364|8.71|79|688.09
3365|89.34|0|0.0
3366|38.48|28|1077.44
3367|13.87|1|13.87
3368|7.92|71|562.32
3369|78.69|40|3147.6
3370|70.26|4|281.04
3371|112.14|3|336.42
3372|25.31|2|50.62
3373|35.4|1|35.4
3374|13.92|62|863.04
3375|33.2|116|3851.2
3376|10.55|91|960.05
3377|20.44|23|470.12
3378|7.58|2|15.16
3379|5.81|17|98.77
3380|14.68|53|778.04
3381|8.21|0|0.0
3382|19.9|16|318.4
3383|37.16|4|148.64
3384|17.75|20|355.0
3385|12.82|8|102.56
3386|6.5|85|552.5
3387|64.19|0|0.0
3388|8.77|0|0.0
3389|15.6|1|15.6
3390|19.01|0|0.0
3391|7.48|1|7.48
3392|61.24|0|0.0
3393|15.09|22|331.98
3394|76.12|102|7764.24
3395|43.14|9|388.26
3396|17.8|62|1103.6
3397|6.57|2|13.14
3398|8.62|61|525.82
3399|35.61|0|0.0
3400|13.13|0|0.0
3401|16.85|0|0.0
3402|1.06|0|0.0
3403|4.72|0|0.0
3404|2.42|0|0.0
3405|2.78|99|275.22
3406|3.34|0|0.0
3407|0.38|0|0.0
3408|6.17|0|0.0
3409|0.38|0|0.0
3410|12.32|0|0.0
3411|7.98|0|0.0
3412|17.65|0|0.0
3413|5.14|14|71.96
3414|3.83|38|145.54
3415|101.23|1|101.23
3416|19.27|43|828.61
3417|3.84|0|0.0
3418|5.33|37|197.21
3419|2.46|44|108.24
3420|6.83|39|266.37
3421|21.61|41|886.01
3422|11.82|1|11.82
3423|16.89|20|337.8
3424|32.68|0|0.0
3425|51.3|32|1641.6
3426|4.78|0|0.0
3427|19.74|0|0.0
3428|8.21|0|0.0
3429|35.08|0|0.0
3430|8.22|0|0.0
3431|14.03|2|28.06
3432|27.16|44|1195.04
3433|62.32|2|124.64
3434|15.32|0|0.0
3435|19.67|1|19.67
3436|5.73|0|0.0
3437|8.09|1|8.09
3438|25.7|13|334.1
3439|36.34|0|0.0
3440|60.41|157|9484.37
3441|36.39|12|436.68
3442|37.47|0|0.0
3443|4.65|28|130.2
3444|38.89|18|700.02
3445|90.8|0|0.0
3446|27.18|8|217.44
3447|16.73|0|0.0
3448|15.02|0|0.0
3449|13.02|59|768.18
3450|16.28|0|0.0
3451|5.96|5|29.8
3452|14.87|0|0.0
3453|1.17|0|0.0
3454|3.33|58|193.14
3455|96.16|0|0.0
3456|24.86|0|0.0
3457|52.53|0|0.0
3458|10.47|3|31.41
3459|0.99|0|0.0
3460|6.44|0|0.0
3461|16.44|0|0.0
3462|3.25|0|0.0
3463|4.72|2|9.44
3464|1.93|29|55.97
3465|8.62|0|0.0
3466|18.13|19|344.47
3467|3.66|6|21.96
3468|6.0|0|0.0
3469|9.24|0|0.0
3470|46.51|0|0.0
3471|6.82|14|95.48
3472|1.28|49|62.72
3473|9.38|0|0.0
3474|8.94|37|330.78
3475|7.35|0|0.0
